ano,sigla_uf,id_municipio,id_municipio_tse,situacao_biometria,zona,secao,genero,estado_civil,grupo_idade,instrucao,eleitores,eleitores_biometria,eleitores_deficiencia,eleitores_inclusao_nome_social
2022,PB,2507507,20516,biometrico,76,232,masculino,solteiro(a),25 a 29 anos,ensino superior incompleto,13,13,0,0
2022,PB,2507507,20516,biometrico,77,373,masculino,solteiro(a),20 anos,ensino medio incompleto,12,9,0,0
2022,PB,2507507,20516,biometrico,70,644,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,25,24,0,0
2022,PB,2507507,20516,biometrico,1,209,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,12,12,0,0
2022,PB,2507507,20516,biometrico,76,156,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,13,12,0,0
2022,PB,2507507,20516,biometrico,64,467,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,327,masculino,solteiro(a),20 anos,ensino medio incompleto,17,11,0,0
2022,PB,2507507,20516,biometrico,1,55,feminino,solteiro(a),40 a 44 anos,ensino fundamental incompleto,10,10,0,0
2022,PB,2507507,20516,biometrico,1,52,masculino,solteiro(a),50 a 54 anos,ensino fundamental incompleto,14,14,0,0
2022,PB,2507507,20516,biometrico,70,653,masculino,solteiro(a),21 a 24 anos,ensino medio completo,29,29,0,0
2022,PB,2507507,20516,biometrico,77,279,feminino,solteiro(a),25 a 29 anos,ensino medio completo,22,22,1,0
2022,PB,2507507,20516,biometrico,76,232,feminino,solteiro(a),30 a 34 anos,ensino medio completo,12,11,0,0
2022,PB,2507507,20516,biometrico,70,471,feminino,solteiro(a),25 a 29 anos,ensino medio completo,12,12,0,0
2022,PB,2507507,20516,biometrico,70,376,feminino,solteiro(a),40 a 44 anos,ensino medio completo,14,13,0,0
2022,PB,2507507,20516,biometrico,76,137,masculino,casado(a),40 a 44 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,1,51,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,70,540,feminino,casado(a),65 a 69 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,322,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,19,19,0,0
2022,PB,2507507,20516,biometrico,70,316,feminino,casado(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,219,masculino,solteiro(a),40 a 44 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,289,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,17,17,0,0
2022,PB,2507507,20516,biometrico,64,444,feminino,casado(a),35 a 39 anos,ensino superior completo,12,12,0,0
2022,PB,2507507,20516,biometrico,70,346,feminino,casado(a),40 a 44 anos,ensino medio completo,18,18,0,0
2022,PB,2507507,20516,biometrico,76,216,feminino,solteiro(a),30 a 34 anos,ensino superior incompleto,19,19,0,0
2022,PB,2507507,20516,biometrico,77,59,feminino,solteiro(a),40 a 44 anos,ensino medio completo,16,16,0,0
2022,PB,2507507,20516,biometrico,64,176,masculino,solteiro(a),30 a 34 anos,ensino medio completo,11,11,0,0
2022,PB,2507507,20516,biometrico,70,389,masculino,solteiro(a),35 a 39 anos,ensino superior incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,76,304,feminino,casado(a),65 a 69 anos,ensino superior completo,11,11,1,0
2022,PB,2507507,20516,biometrico,77,103,feminino,casado(a),35 a 39 anos,ensino medio completo,15,15,0,0
2022,PB,2507507,20516,biometrico,76,400,masculino,casado(a),40 a 44 anos,ensino superior completo,17,14,0,0
2022,PB,2507507,20516,biometrico,76,9,feminino,solteiro(a),50 a 54 anos,ensino superior completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,25,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,24,masculino,solteiro(a),35 a 39 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,70,393,masculino,solteiro(a),35 a 39 anos,ensino medio completo,28,28,0,0
2022,PB,2507507,20516,biometrico,77,149,masculino,casado(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,77,348,masculino,solteiro(a),21 a 24 anos,ensino medio completo,15,15,0,0
2022,PB,2507507,20516,biometrico,77,341,masculino,solteiro(a),25 a 29 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,76,379,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,14,14,0,0
2022,PB,2507507,20516,biometrico,77,371,masculino,solteiro(a),20 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,64,459,feminino,solteiro(a),35 a 39 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,64,385,feminino,solteiro(a),25 a 29 anos,ensino fundamental incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,76,8,feminino,casado(a),45 a 49 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,1,313,feminino,casado(a),40 a 44 anos,ensino superior completo,13,13,0,0
2022,PB,2507507,20516,biometrico,1,50,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,12,12,0,0
2022,PB,2507507,20516,biometrico,70,435,feminino,casado(a),35 a 39 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,77,86,feminino,solteiro(a),35 a 39 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,70,360,masculino,solteiro(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,70,513,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,13,13,0,0
2022,PB,2507507,20516,biometrico,64,446,masculino,solteiro(a),30 a 34 anos,ensino medio completo,14,14,0,0
2022,PB,2507507,20516,biometrico,70,139,masculino,casado(a),45 a 49 anos,ensino medio completo,12,11,0,0
2022,PB,2507507,20516,biometrico,1,236,masculino,solteiro(a),30 a 34 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,70,437,masculino,solteiro(a),30 a 34 anos,ensino medio completo,29,29,0,0
2022,PB,2507507,20516,biometrico,77,370,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,25,25,0,0
2022,PB,2507507,20516,biometrico,70,478,feminino,solteiro(a),25 a 29 anos,ensino medio completo,18,18,0,0
2022,PB,2507507,20516,biometrico,70,454,masculino,solteiro(a),30 a 34 anos,ensino medio completo,29,29,0,0
2022,PB,2507507,20516,biometrico,76,373,masculino,solteiro(a),21 a 24 anos,ensino medio completo,18,18,0,0
2022,PB,2507507,20516,biometrico,76,160,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,77,336,feminino,solteiro(a),35 a 39 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,70,504,masculino,solteiro(a),25 a 29 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,310,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,15,15,0,0
2022,PB,2507507,20516,biometrico,1,252,feminino,solteiro(a),25 a 29 anos,ensino medio completo,24,24,0,0
2022,PB,2507507,20516,biometrico,1,270,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,77,177,masculino,solteiro(a),35 a 39 anos,ensino medio completo,15,15,0,0
2022,PB,2507507,20516,biometrico,76,205,feminino,solteiro(a),30 a 34 anos,ensino superior incompleto,17,17,0,0
2022,PB,2507507,20516,biometrico,70,151,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,13,13,0,0
2022,PB,2507507,20516,biometrico,77,24,feminino,casado(a),50 a 54 anos,ensino medio completo,11,11,0,0
2022,PB,2507507,20516,biometrico,1,274,feminino,solteiro(a),30 a 34 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,70,543,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,18,18,0,0
2022,PB,2507507,20516,biometrico,1,186,masculino,casado(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,228,feminino,solteiro(a),35 a 39 anos,ensino medio completo,14,14,0,0
2022,PB,2507507,20516,biometrico,76,180,masculino,casado(a),35 a 39 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,64,445,masculino,solteiro(a),35 a 39 anos,ensino medio completo,14,14,0,0
2022,PB,2507507,20516,biometrico,64,454,masculino,solteiro(a),21 a 24 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,77,183,masculino,solteiro(a),45 a 49 anos,ensino fundamental incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,77,305,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,76,399,feminino,solteiro(a),21 a 24 anos,ensino medio completo,10,9,0,0
2022,PB,2507507,20516,biometrico,64,284,masculino,solteiro(a),40 a 44 anos,ensino fundamental incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,70,397,masculino,solteiro(a),35 a 39 anos,ensino superior incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,70,505,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,19,19,0,0
2022,PB,2507507,20516,biometrico,1,327,masculino,solteiro(a),25 a 29 anos,ensino superior incompleto,10,10,0,0
2022,PB,2507507,20516,biometrico,77,333,feminino,solteiro(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,299,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,20,20,0,0
2022,PB,2507507,20516,biometrico,64,400,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,14,14,0,0
2022,PB,2507507,20516,biometrico,64,343,masculino,solteiro(a),35 a 39 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,76,320,feminino,casado(a),50 a 54 anos,ensino superior completo,12,12,0,0
2022,PB,2507507,20516,biometrico,77,16,feminino,solteiro(a),25 a 29 anos,ensino medio completo,11,11,0,0
2022,PB,2507507,20516,biometrico,1,164,feminino,solteiro(a),25 a 29 anos,ensino superior incompleto,10,10,0,0
2022,PB,2507507,20516,biometrico,1,323,masculino,solteiro(a),35 a 39 anos,ensino superior completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,380,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,76,160,feminino,casado(a),45 a 49 anos,ensino superior completo,11,11,0,0
2022,PB,2507507,20516,biometrico,76,214,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,27,26,0,0
2022,PB,2507507,20516,biometrico,1,150,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,10,9,0,0
2022,PB,2507507,20516,biometrico,76,357,masculino,casado(a),40 a 44 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,1,106,feminino,casado(a),40 a 44 anos,ensino superior completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,31,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,15,15,0,0
2022,PB,2507507,20516,biometrico,1,225,masculino,solteiro(a),35 a 39 anos,ensino medio completo,12,12,0,0
2022,PB,2507507,20516,biometrico,77,34,masculino,solteiro(a),35 a 39 anos,ensino medio completo,21,21,0,0
2022,PB,2507507,20516,biometrico,70,518,feminino,solteiro(a),25 a 29 anos,ensino medio completo,36,36,0,0
2022,PB,2507507,20516,biometrico,70,468,feminino,solteiro(a),25 a 29 anos,ensino medio completo,14,13,0,0
2022,PB,2507507,20516,biometrico,70,628,feminino,solteiro(a),25 a 29 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,77,180,feminino,solteiro(a),50 a 54 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,70,173,masculino,solteiro(a),45 a 49 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,228,feminino,casado(a),35 a 39 anos,ensino medio completo,11,11,0,0
2022,PB,2507507,20516,biometrico,76,360,feminino,solteiro(a),21 a 24 anos,ensino superior incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,322,feminino,solteiro(a),21 a 24 anos,ensino medio completo,30,30,0,0
2022,PB,2507507,20516,biometrico,77,86,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,14,14,0,0
2022,PB,2507507,20516,biometrico,76,189,feminino,casado(a),35 a 39 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,70,384,masculino,solteiro(a),30 a 34 anos,ensino medio completo,20,20,0,0
2022,PB,2507507,20516,biometrico,70,209,masculino,solteiro(a),30 a 34 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,359,masculino,solteiro(a),25 a 29 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,1,219,masculino,casado(a),35 a 39 anos,ensino medio completo,13,13,0,0
2022,PB,2507507,20516,biometrico,1,257,feminino,solteiro(a),35 a 39 anos,ensino superior completo,14,14,0,0
2022,PB,2507507,20516,biometrico,77,308,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,70,467,feminino,solteiro(a),30 a 34 anos,ensino medio completo,17,17,0,0
2022,PB,2507507,20516,biometrico,64,172,feminino,solteiro(a),30 a 34 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,64,300,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,27,25,0,0
2022,PB,2507507,20516,biometrico,70,505,feminino,solteiro(a),25 a 29 anos,ensino medio completo,21,21,0,0
2022,PB,2507507,20516,biometrico,70,400,masculino,solteiro(a),35 a 39 anos,ensino superior incompleto,10,10,0,0
2022,PB,2507507,20516,biometrico,76,400,feminino,casado(a),40 a 44 anos,ensino superior completo,17,15,0,0
2022,PB,2507507,20516,biometrico,1,129,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,76,158,masculino,solteiro(a),40 a 44 anos,ensino superior completo,10,10,0,0
2022,PB,2507507,20516,biometrico,64,364,feminino,solteiro(a),25 a 29 anos,ensino medio completo,11,11,0,0
2022,PB,2507507,20516,biometrico,64,387,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,1,87,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,332,feminino,solteiro(a),25 a 29 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,77,340,feminino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,18,18,0,0
2022,PB,2507507,20516,biometrico,77,80,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,13,12,0,0
2022,PB,2507507,20516,biometrico,77,186,feminino,solteiro(a),35 a 39 anos,ensino medio completo,12,12,0,0
2022,PB,2507507,20516,biometrico,64,353,masculino,solteiro(a),30 a 34 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,76,220,feminino,solteiro(a),30 a 34 anos,ensino superior completo,20,20,0,0
2022,PB,2507507,20516,biometrico,64,389,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,39,38,0,0
2022,PB,2507507,20516,biometrico,70,655,feminino,solteiro(a),21 a 24 anos,ensino superior incompleto,20,20,0,0
2022,PB,2507507,20516,biometrico,77,203,masculino,casado(a),30 a 34 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,215,feminino,solteiro(a),35 a 39 anos,ensino superior completo,14,13,0,0
2022,PB,2507507,20516,biometrico,64,381,feminino,casado(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,169,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,13,9,0,0
2022,PB,2507507,20516,biometrico,77,245,masculino,casado(a),60 a 64 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,92,feminino,casado(a),45 a 49 anos,ensino superior completo,12,12,0,0
2022,PB,2507507,20516,biometrico,76,41,feminino,casado(a),55 a 59 anos,ensino superior completo,11,11,0,0
2022,PB,2507507,20516,biometrico,70,532,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,37,37,0,0
2022,PB,2507507,20516,biometrico,64,451,masculino,solteiro(a),25 a 29 anos,ensino superior incompleto,15,15,0,0
2022,PB,2507507,20516,biometrico,76,252,feminino,casado(a),55 a 59 anos,ensino superior completo,12,12,0,0
2022,PB,2507507,20516,biometrico,77,311,feminino,solteiro(a),30 a 34 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,64,374,feminino,solteiro(a),25 a 29 anos,ensino medio completo,15,15,0,0
2022,PB,2507507,20516,biometrico,64,285,feminino,solteiro(a),40 a 44 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,70,496,feminino,solteiro(a),25 a 29 anos,ensino superior incompleto,15,15,0,0
2022,PB,2507507,20516,biometrico,76,352,masculino,solteiro(a),25 a 29 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,336,feminino,solteiro(a),25 a 29 anos,ensino superior incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,64,6,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,10,10,0,0
2022,PB,2507507,20516,biometrico,64,300,masculino,solteiro(a),21 a 24 anos,ensino medio completo,19,18,0,0
2022,PB,2507507,20516,biometrico,70,505,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,20,20,0,0
2022,PB,2507507,20516,biometrico,1,100,masculino,casado(a),50 a 54 anos,ensino superior completo,9,9,0,0
2022,PB,2507507,20516,biometrico,1,223,feminino,solteiro(a),35 a 39 anos,ensino superior completo,20,20,0,0
2022,PB,2507507,20516,biometrico,64,260,masculino,casado(a),45 a 49 anos,ensino medio completo,14,14,0,0
2022,PB,2507507,20516,biometrico,77,288,masculino,solteiro(a),25 a 29 anos,ensino medio completo,30,29,0,0
2022,PB,2507507,20516,biometrico,77,312,feminino,solteiro(a),40 a 44 anos,ensino fundamental incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,64,367,masculino,solteiro(a),30 a 34 anos,ensino medio completo,15,15,0,0
2022,PB,2507507,20516,biometrico,70,632,feminino,solteiro(a),21 a 24 anos,ensino medio completo,19,18,0,0
2022,PB,2507507,20516,biometrico,70,427,masculino,casado(a),35 a 39 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,70,316,feminino,casado(a),45 a 49 anos,ensino medio completo,17,17,0,0
2022,PB,2507507,20516,biometrico,76,205,feminino,solteiro(a),35 a 39 anos,ensino superior completo,14,14,0,0
2022,PB,2507507,20516,biometrico,76,8,masculino,casado(a),45 a 49 anos,ensino superior completo,14,14,0,0
2022,PB,2507507,20516,biometrico,1,124,feminino,casado(a),40 a 44 anos,ensino superior completo,16,15,0,0
2022,PB,2507507,20516,biometrico,1,40,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,76,213,feminino,solteiro(a),30 a 34 anos,ensino medio completo,12,12,0,0
2022,PB,2507507,20516,biometrico,76,274,feminino,solteiro(a),45 a 49 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,77,284,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,25,25,0,0
2022,PB,2507507,20516,biometrico,76,379,masculino,casado(a),60 a 64 anos,ensino superior completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,204,feminino,solteiro(a),30 a 34 anos,ensino superior incompleto,19,18,1,0
2022,PB,2507507,20516,biometrico,64,258,masculino,casado(a),40 a 44 anos,ensino fundamental incompleto,9,9,0,0
2022,PB,2507507,20516,biometrico,64,353,feminino,solteiro(a),30 a 34 anos,ensino medio completo,12,12,0,0
2022,PB,2507507,20516,biometrico,70,632,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,12,12,0,0
2022,PB,2507507,20516,biometrico,1,293,feminino,solteiro(a),30 a 34 anos,ensino superior incompleto,10,10,0,0
2022,PB,2507507,20516,biometrico,77,347,feminino,solteiro(a),21 a 24 anos,ensino medio completo,16,16,0,0
2022,PB,2507507,20516,biometrico,70,208,feminino,solteiro(a),35 a 39 anos,ensino medio completo,10,10,0,0
2022,PB,2507507,20516,biometrico,70,655,masculino,solteiro(a),21 a 24 anos,ensino medio incompleto,32,32,0,0
2022,PB,2507507,20516,biometrico,70,342,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,10,9,0,0
2022,PB,2507507,20516,biometrico,76,293,feminino,casado(a),40 a 44 anos,ensino superior completo,11,10,0,0
2022,PB,2507507,20516,biometrico,70,460,feminino,solteiro(a),30 a 34 anos,ensino medio completo,22,22,0,0
2022,PB,2507507,20516,biometrico,70,356,masculino,solteiro(a),35 a 39 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,77,149,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,11,11,0,0
2022,PB,2507507,20516,biometrico,76,196,feminino,solteiro(a),30 a 34 anos,ensino superior incompleto,16,16,0,0
2022,PB,2507507,20516,biometrico,1,335,feminino,casado(a),40 a 44 anos,ensino superior completo,10,9,0,0
2022,PB,2507507,20516,biometrico,76,360,masculino,solteiro(a),25 a 29 anos,ensino medio completo,9,9,0,0
2022,PB,2507507,20516,biometrico,76,175,feminino,solteiro(a),35 a 39 anos,ensino superior completo,14,14,0,0
