id,turno,regiao,estado,municipio,zona,local,secao,vPresA22,vPresB13,vPresNulo,vPresBranco,vGovA,vGovB,vGovNulo,vGovBranco,qEleitAptos,qComparecimento,qEleitLibCodigo,qEleitBiometrico,modelUrna,jaVotou,arquivoBU,dataHoraAbertura,dataHoraEncerramento
594757,2,NE,PB,20516,1,1449,206,146,176,15,8,186,129,21,9,393,345,9,314,UE2020,,o00407-2051600010206.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:05.000000
594758,2,NE,PB,20516,1,1759,65,142,143,11,3,160,115,16,8,353,299,11,293,UE2020,,o00407-2051600010065.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:12.000000
594759,2,NE,PB,20516,1,1350,117,163,152,18,4,170,136,14,3,393,337,32,300,UE2020,,o00407-2051600010117.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:47.000000
594760,2,NE,PB,20516,1,1538,179,137,163,25,3,162,118,40,8,379,328,21,323,UE2020,1,o00407-2051600010179.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:03.000000
594761,2,NE,PB,20516,1,1708,300,123,166,10,6,147,138,14,2,349,305,9,290,UE2020,,o00407-2051600010300.bu,2022-10-30 08:00:02.000000,2022-10-30 17:01:05.000000
594762,2,NE,PB,20516,1,1449,146,137,160,21,9,159,129,27,12,394,327,15,290,UE2020,1,o00407-2051600010146.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:24.000000
594763,2,NE,PB,20516,1,1155,40,151,146,24,1,155,136,23,6,389,322,18,283,UE2020,,o00407-2051600010040.bu,2022-10-30 08:00:25.000000,2022-10-30 17:01:22.000000
594764,2,NE,PB,20516,1,1414,139,134,136,26,5,154,104,31,12,366,301,16,289,UE2020,,o00407-2051600010139.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:07.000000
594765,2,NE,PB,20516,1,1147,37,145,130,12,2,149,112,24,4,333,289,10,256,UE2020,,o00407-2051600010037.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:13.000000
594766,2,NE,PB,20516,1,1457,160,141,165,19,8,174,129,21,9,393,333,17,326,UE2020,,o00407-2051600010160.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
594767,2,NE,PB,20516,1,1473,164,170,160,14,4,167,143,30,8,422,348,19,348,UE2020,,o00407-2051600010164.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:57.000000
594768,2,NE,PB,20516,1,1490,214,146,184,10,2,174,144,17,3,396,342,13,309,UE2020,,o00407-2051600010214.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:32.000000
594769,2,NE,PB,20516,1,1708,298,121,180,9,3,137,145,19,4,350,313,20,310,UE2020,,o00407-2051600010298.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:16.000000
594770,2,NE,PB,20516,1,1414,136,144,140,11,3,173,107,14,4,367,298,18,285,UE2020,,o00407-2051600010136.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:35.000000
594771,2,NE,PB,20516,1,1457,154,156,159,18,1,179,126,20,5,398,334,31,325,UE2020,,o00407-2051600010154.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:49.000000
594772,2,NE,PB,20516,1,1082,15,135,127,9,2,152,88,27,6,345,273,8,257,UE2020,,o00407-2051600010015.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
594773,2,NE,PB,20516,1,1694,295,171,154,12,6,176,144,14,1,400,343,12,302,UE2020,,o00407-2051600010295.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:35.000000
594774,2,NE,PB,20516,1,1295,98,133,176,18,3,117,180,28,5,387,330,18,311,UE2020,1,o00407-2051600010098.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:43.000000
594775,2,NE,PB,20516,1,1368,124,211,128,4,6,182,136,12,8,407,349,17,321,UE2020,,o00407-2051600010124.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:11.000000
594776,2,NE,PB,20516,1,1406,197,153,172,20,4,191,108,29,14,394,349,17,322,UE2020,,o00407-2051600010197.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:13.000000
594777,2,NE,PB,20516,1,1732,319,124,180,14,3,144,128,25,3,380,321,11,302,UE2020,,o00407-2051600010319.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:45.000000
594778,2,NE,PB,20516,1,1732,318,117,169,10,4,137,133,20,10,357,300,18,286,UE2020,,o00407-2051600010318.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:34.000000
594779,2,NE,PB,20516,1,1112,22,164,165,8,4,159,132,16,5,417,341,15,312,UE2020,1,o00407-2051600010022.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:14.000000
594780,2,NE,PB,20516,1,1511,175,128,159,28,7,180,100,31,11,373,322,7,278,UE2020,,o00407-2051600010175.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:19.000000
594781,2,NE,PB,20516,1,1112,24,167,155,13,3,163,126,15,4,417,338,14,312,UE2020,,o00407-2051600010024.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:47.000000
594782,2,NE,PB,20516,1,1210,61,145,169,14,3,164,132,25,10,394,331,14,323,UE2020,,o00407-2051600010061.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:04.000000
594783,2,NE,PB,20516,1,1406,193,154,161,22,6,189,115,24,15,390,343,6,327,UE2020,,o00407-2051600010193.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:40.000000
594784,2,NE,PB,20516,1,1082,16,135,132,12,2,151,90,30,10,345,281,22,264,UE2020,,o00407-2051600010016.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
594785,2,NE,PB,20516,1,1716,310,115,200,11,4,132,170,9,6,381,330,29,315,UE2020,,o00407-2051600010310.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:26.000000
594786,2,NE,PB,20516,1,1341,231,169,170,10,4,176,155,13,6,400,353,18,327,UE2020,,o00407-2051600010231.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:56.000000
594787,2,NE,PB,20516,1,1287,94,133,165,12,2,139,149,17,5,349,312,21,308,UE2020,,o00407-2051600010094.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
594788,2,NE,PB,20516,1,1465,202,194,137,14,4,201,130,13,4,401,349,8,345,UE2020,2,o00407-2051600010202.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:32.000000
594789,2,NE,PB,20516,1,1783,339,128,186,10,6,183,120,19,7,400,330,0,84,UE2020,,o00407-2051600010339.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:36.000000
594790,2,NE,PB,20516,1,1368,233,203,139,7,3,193,127,12,7,410,352,17,327,UE2020,,o00407-2051600010233.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:35.000000
594791,2,NE,PB,20516,1,1660,274,155,160,11,5,152,154,11,3,401,331,20,307,UE2020,,o00407-2051600010274.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
594792,2,NE,PB,20516,1,1422,140,137,163,18,7,167,107,37,11,397,325,17,324,UE2020,,o00407-2051600010140.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:10.000000
594793,2,NE,PB,20516,1,1759,64,161,139,9,2,170,114,21,6,350,311,13,304,UE2020,,o00407-2051600010064.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:46.000000
594794,2,NE,PB,20516,1,1490,239,143,189,17,4,171,150,19,9,395,353,9,320,UE2020,,o00407-2051600010239.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:29.000000
594795,2,NE,PB,20516,1,1244,102,136,154,9,6,129,157,11,7,366,305,17,292,UE2020,,o00407-2051600010102.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:05.000000
594796,2,NE,PB,20516,1,1643,260,175,148,8,6,167,152,7,7,399,337,22,326,UE2020,,o00407-2051600010260.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:21.000000
594797,2,NE,PB,20516,1,1465,169,156,157,14,4,169,136,17,7,400,331,6,263,UE2020,1,o00407-2051600010169.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:04.000000
594798,2,NE,PB,20516,1,1554,212,144,194,22,5,183,146,29,7,413,365,13,363,UE2020,1,o00407-2051600010212.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:44.000000
594799,2,NE,PB,20516,1,1660,276,177,156,11,1,167,145,16,6,396,345,23,320,UE2020,,o00407-2051600010276.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:49.000000
594800,2,NE,PB,20516,1,1740,332,173,169,11,5,162,158,15,7,421,358,14,327,UE2020,,o00407-2051600010332.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:36.000000
594801,2,NE,PB,20516,1,1660,278,186,144,12,3,163,149,12,7,401,345,14,325,UE2020,,o00407-2051600010278.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:29.000000
594802,2,NE,PB,20516,1,1236,71,140,182,20,3,159,153,23,7,399,345,17,320,UE2020,,o00407-2051600010071.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:28.000000
594803,2,NE,PB,20516,1,1740,328,176,178,11,11,196,147,12,7,416,376,15,339,UE2020,,o00407-2051600010328.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:21.000000
594804,2,NE,PB,20516,1,1554,216,166,162,21,8,179,123,35,20,411,357,9,356,UE2020,,o00407-2051600010216.bu,2022-10-30 08:02:19.000000,2022-10-30 17:00:35.000000
594805,2,NE,PB,20516,1,1082,18,135,133,13,5,150,99,20,8,354,286,14,274,UE2020,,o00407-2051600010018.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:14.000000
594806,2,NE,PB,20516,1,1783,338,155,166,15,5,209,96,27,9,413,341,13,217,UE2020,,o00407-2051600010338.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:23.000000
594807,2,NE,PB,20516,1,1627,228,164,169,23,7,210,121,22,10,427,363,16,357,UE2020,,o00407-2051600010228.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
594808,2,NE,PB,20516,1,1490,172,151,176,18,7,183,145,15,5,394,352,17,317,UE2020,,o00407-2051600010172.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:50.000000
594809,2,NE,PB,20516,1,1244,79,160,147,11,5,152,146,21,4,364,323,12,306,UE2020,,o00407-2051600010079.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:18.000000
594810,2,NE,PB,20516,1,1201,89,168,158,13,4,182,136,13,6,395,343,9,292,UE2020,,o00407-2051600010089.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
594811,2,NE,PB,20516,1,1171,49,148,161,19,8,165,126,37,8,398,336,24,334,UE2020,,o00407-2051600010049.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:25.000000
594812,2,NE,PB,20516,1,1660,279,184,145,5,4,170,127,14,6,399,338,18,319,UE2020,,o00407-2051600010279.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:25.000000
594813,2,NE,PB,20516,1,1651,265,118,184,25,7,168,124,29,7,405,334,9,333,UE2020,,o00407-2051600010265.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:10.000000
594814,2,NE,PB,20516,1,1139,30,205,140,7,3,198,137,13,4,399,355,16,321,UE2020,,o00407-2051600010030.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:48.000000
594815,2,NE,PB,20516,1,1198,52,145,147,20,7,164,115,28,12,379,319,24,319,UE2020,,o00407-2051600010052.bu,2022-10-30 08:00:44.000000,2022-10-30 17:01:38.000000
594816,2,NE,PB,20516,1,1694,297,216,133,6,1,193,146,10,4,396,356,11,335,UE2020,,o00407-2051600010297.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
594817,2,NE,PB,20516,1,1660,275,176,148,11,6,158,150,13,2,399,341,26,322,UE2020,,o00407-2051600010275.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:22.000000
594818,2,NE,PB,20516,1,1198,54,143,152,20,4,161,109,40,9,383,319,13,319,UE2020,,o00407-2051600010054.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:31.000000
594819,2,NE,PB,20516,1,1171,222,142,173,22,6,180,125,32,6,393,343,7,343,UE2020,,o00407-2051600010222.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:33.000000
594820,2,NE,PB,20516,1,1252,85,152,178,16,2,183,139,23,1,397,348,9,333,UE2020,,o00407-2051600010085.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:19.000000
594821,2,NE,PB,20516,1,1600,242,154,154,22,3,197,101,28,7,391,333,20,330,UE2020,,o00407-2051600010242.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:27.000000
594822,2,NE,PB,20516,1,1651,264,141,183,22,6,187,125,25,6,408,352,14,346,UE2020,,o00407-2051600010264.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:01.000000
594823,2,NE,PB,20516,1,1171,51,154,163,28,3,178,124,40,6,401,348,28,347,UE2020,1,o00407-2051600010051.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:41.000000
594824,2,NE,PB,20516,1,1554,221,180,171,16,6,222,113,30,8,420,373,4,373,UE2020,1,o00407-2051600010221.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:52.000000
594825,2,NE,PB,20516,1,1350,116,169,146,11,3,154,153,20,2,370,329,23,304,UE2020,,o00407-2051600010116.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:44.000000
594826,2,NE,PB,20516,1,1716,311,107,198,14,9,129,157,22,6,385,328,8,310,UE2020,,o00407-2051600010311.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:04.000000
594827,2,NE,PB,20516,1,1473,166,168,157,14,6,186,132,22,5,415,345,20,345,UE2020,,o00407-2051600010166.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:05.000000
594828,2,NE,PB,20516,1,1732,317,134,173,17,6,143,147,19,7,376,330,7,312,UE2020,1,o00407-2051600010317.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
594829,2,NE,PB,20516,1,1333,215,199,152,8,5,194,155,9,6,417,364,14,364,UE2020,,o00407-2051600010215.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:44.000000
594830,2,NE,PB,20516,1,1457,156,156,167,16,3,191,121,26,4,392,342,15,334,UE2020,,o00407-2051600010156.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:17.000000
594831,2,NE,PB,20516,1,1716,306,115,212,7,2,129,170,18,2,387,336,14,322,UE2020,,o00407-2051600010306.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:33.000000
594832,2,NE,PB,20516,1,1236,77,164,168,7,6,168,150,17,6,398,345,15,329,UE2020,,o00407-2051600010077.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
594833,2,NE,PB,20516,1,1465,170,144,172,13,6,171,136,15,9,402,335,11,277,UE2020,1,o00407-2051600010170.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:59.000000
594834,2,NE,PB,20516,1,1210,59,142,173,17,2,178,116,29,11,392,334,14,319,UE2020,,o00407-2051600010059.bu,2022-10-30 08:01:52.000000,2022-10-30 17:00:43.000000
594835,2,NE,PB,20516,1,1414,190,137,158,17,6,165,115,33,5,363,318,17,307,UE2020,,o00407-2051600010190.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:35.000000
594836,2,NE,PB,20516,1,1139,34,169,153,11,5,167,149,15,5,400,338,12,301,UE2020,,o00407-2051600010034.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:09.000000
594837,2,NE,PB,20516,1,1333,108,186,170,15,1,195,154,16,7,432,372,27,372,UE2020,,o00407-2051600010108.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:23.000000
594838,2,NE,PB,20516,1,1210,57,143,178,19,4,158,157,24,2,400,344,24,335,UE2020,,o00407-2051600010057.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:57.000000
594839,2,NE,PB,20516,1,1740,323,163,172,10,4,179,144,11,3,418,349,14,314,UE2020,1,o00407-2051600010323.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:48.000000
594840,2,NE,PB,20516,1,1244,101,176,128,6,2,167,131,10,4,364,312,11,303,UE2020,,o00407-2051600010101.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:28.000000
594841,2,NE,PB,20516,1,1686,288,139,160,15,2,154,136,25,1,368,316,17,311,UE2020,,o00407-2051600010288.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:25.000000
594842,2,NE,PB,20516,1,1040,5,119,154,10,1,114,151,14,5,336,284,14,273,UE2020,1,o00407-2051600010005.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:36.000000
594843,2,NE,PB,20516,1,1627,226,146,178,20,11,188,123,33,11,435,355,6,354,UE2020,,o00407-2051600010226.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:13.000000
594844,2,NE,PB,20516,1,1147,36,152,124,9,2,145,123,14,5,331,287,8,252,UE2020,,o00407-2051600010036.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
594845,2,NE,PB,20516,1,1414,138,142,152,11,2,183,103,17,4,362,307,22,291,UE2020,,o00407-2051600010138.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:15.000000
594846,2,NE,PB,20516,1,1430,143,181,144,15,3,188,119,27,8,401,343,25,290,UE2020,,o00407-2051600010143.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:50.000000
594847,2,NE,PB,20516,1,1627,232,160,199,24,7,209,131,34,16,430,390,12,379,UE2020,,o00407-2051600010232.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:21.000000
594848,2,NE,PB,20516,1,1244,78,144,159,10,0,157,139,14,3,369,313,11,291,UE2020,,o00407-2051600010078.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
594849,2,NE,PB,20516,1,1210,207,158,184,8,8,182,144,18,10,400,358,13,344,UE2020,,o00407-2051600010207.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:29.000000
594850,2,NE,PB,20516,1,1406,131,146,167,20,2,169,132,25,9,388,335,5,309,UE2020,,o00407-2051600010131.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:43.000000
594851,2,NE,PB,20516,1,1066,11,91,95,2,2,67,75,7,1,227,190,7,173,UE2020,,o00407-2051600010011.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:10.000000
594852,2,NE,PB,20516,1,1660,281,185,153,12,5,168,159,13,5,398,355,20,333,UE2020,,o00407-2051600010281.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:53.000000
594853,2,NE,PB,20516,1,1082,185,132,129,14,6,145,102,27,7,344,281,7,269,UE2020,,o00407-2051600010185.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:55.000000
594854,2,NE,PB,20516,1,1287,92,156,138,10,1,156,132,13,3,348,305,7,303,UE2020,,o00407-2051600010092.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:43.000000
594855,2,NE,PB,20516,1,1651,263,121,195,24,7,162,123,46,9,405,347,16,346,UE2020,,o00407-2051600010263.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:43.000000
594856,2,NE,PB,20516,1,1465,168,169,152,13,5,183,128,19,8,397,339,7,274,UE2020,,o00407-2051600010168.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:53.000000
594857,2,NE,PB,20516,1,1724,312,179,138,12,5,178,129,14,5,399,334,23,328,UE2020,,o00407-2051600010312.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:36.000000
594858,2,NE,PB,20516,1,1449,147,163,171,19,6,206,119,24,7,400,359,12,316,UE2020,1,o00407-2051600010147.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:04.000000
594859,2,NE,PB,20516,1,1724,313,187,155,5,0,166,162,9,5,403,347,14,334,UE2020,,o00407-2051600010313.bu,2022-10-30 08:00:31.000000,2022-10-30 17:01:44.000000
594860,2,NE,PB,20516,1,1082,17,139,130,17,2,163,90,27,8,342,288,15,269,UE2020,,o00407-2051600010017.bu,2022-10-30 08:02:18.000000,2022-10-30 17:00:21.000000
594861,2,NE,PB,20516,1,1368,122,198,138,10,4,183,142,10,5,400,350,23,323,UE2020,,o00407-2051600010122.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:19.000000
594862,2,NE,PB,20516,1,1155,42,158,163,18,3,156,159,24,3,376,342,11,333,UE2020,,o00407-2051600010042.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
594863,2,NE,PB,20516,1,1759,63,158,139,19,5,171,117,24,5,362,321,18,312,UE2020,,o00407-2051600010063.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:11.000000
594864,2,NE,PB,20516,1,1341,113,188,136,12,4,160,145,21,11,397,340,18,307,UE2020,1,o00407-2051600010113.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:09.000000
594865,2,NE,PB,20516,1,1333,240,209,143,18,3,206,144,20,3,427,373,9,373,UE2020,,o00407-2051600010240.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:47.000000
594866,2,NE,PB,20516,1,1040,4,126,143,13,5,131,131,21,4,336,287,25,279,UE2020,,o00407-2051600010004.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:05.000000
594867,2,NE,PB,20516,1,1376,126,132,124,6,0,134,105,12,3,300,262,23,233,UE2020,,o00407-2051600010126.bu,2022-10-30 08:00:25.000000,2022-10-30 17:00:29.000000
594868,2,NE,PB,20516,1,1511,227,129,181,20,6,168,131,24,9,379,336,15,291,UE2020,,o00407-2051600010227.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:37.000000
594869,2,NE,PB,20516,1,1171,48,149,161,22,6,153,129,51,5,401,338,23,337,UE2020,,o00407-2051600010048.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:29.000000
594870,2,NE,PB,20516,1,1538,178,130,167,11,5,165,113,21,14,381,313,2,308,UE2020,,o00407-2051600010178.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:18.000000
594871,2,NE,PB,20516,1,1244,83,164,129,17,2,151,140,18,3,365,312,19,281,UE2020,,o00407-2051600010083.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:15.000000
594872,2,NE,PB,20516,1,1112,25,180,147,12,3,165,129,10,9,418,342,10,311,UE2020,,o00407-2051600010025.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:28.000000
594873,2,NE,PB,20516,1,1490,171,152,180,13,3,177,145,19,7,388,348,20,317,UE2020,,o00407-2051600010171.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:43.000000
594874,2,NE,PB,20516,1,1678,285,100,207,11,5,109,164,13,5,366,323,1,294,UE2020,,o00407-2051600010285.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:15.000000
594875,2,NE,PB,20516,1,1740,331,197,159,9,5,181,159,9,6,420,370,12,338,UE2020,,o00407-2051600010331.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:06.000000
594876,2,NE,PB,20516,1,1538,219,150,168,17,4,176,122,32,9,378,339,12,336,UE2020,,o00407-2051600010219.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:49.000000
594877,2,NE,PB,20516,1,1244,183,169,143,5,4,172,140,7,2,364,321,10,317,UE2020,,o00407-2051600010183.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:30.000000
594878,2,NE,PB,20516,1,1783,336,166,153,7,6,212,85,21,13,401,332,12,203,UE2020,,o00407-2051600010336.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:27.000000
594879,2,NE,PB,20516,1,1031,14,164,149,15,7,165,128,14,7,403,335,25,287,UE2020,,o00407-2051600010014.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:42.000000
594880,2,NE,PB,20516,1,1368,120,215,121,10,6,185,135,16,4,405,352,21,327,UE2020,,o00407-2051600010120.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
594881,2,NE,PB,20516,1,1716,303,115,190,23,1,135,143,28,4,386,329,11,308,UE2020,,o00407-2051600010303.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:12.000000
594882,2,NE,PB,20516,1,1538,210,129,168,18,7,184,104,23,11,379,322,8,319,UE2020,,o00407-2051600010210.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:52.000000
594883,2,NE,PB,20516,1,1660,277,181,153,12,3,168,140,18,6,398,349,22,333,UE2020,,o00407-2051600010277.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
594884,2,NE,PB,20516,1,1457,157,147,162,11,3,186,113,21,3,392,323,19,313,UE2020,1,o00407-2051600010157.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:44.000000
594885,2,NE,PB,20516,1,1473,163,166,186,14,6,187,161,20,4,424,372,23,372,UE2020,,o00407-2051600010163.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:14.000000
594886,2,NE,PB,20516,1,1538,173,133,168,19,6,154,121,40,11,381,326,5,320,UE2020,,o00407-2051600010173.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:34.000000
594887,2,NE,PB,20516,1,1163,45,149,169,9,3,170,131,20,7,398,330,21,321,UE2020,1,o00407-2051600010045.bu,2022-10-30 08:02:24.000000,2022-10-30 17:02:34.000000
594888,2,NE,PB,20516,1,1333,107,206,151,11,4,185,161,17,9,425,372,28,372,UE2020,,o00407-2051600010107.bu,2022-10-30 08:00:02.000000,2022-10-30 17:01:12.000000
594889,2,NE,PB,20516,1,1465,244,179,167,16,0,193,141,22,2,402,362,8,359,UE2020,,o00407-2051600010244.bu,2022-10-30 08:01:38.000000,2022-10-30 17:04:49.000000
594890,2,NE,PB,20516,1,1244,103,149,150,8,6,154,141,12,6,360,313,7,301,UE2020,,o00407-2051600010103.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:58.000000
594891,2,NE,PB,20516,1,1171,201,162,184,17,0,192,137,26,8,400,363,11,361,UE2020,,o00407-2051600010201.bu,2022-10-30 08:11:22.000000,2022-10-30 17:01:10.000000
594892,2,NE,PB,20516,1,1295,99,129,193,12,0,137,177,14,6,388,334,21,321,UE2020,,o00407-2051600010099.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:46.000000
594893,2,NE,PB,20516,70,1430,162,156,141,5,2,179,107,14,4,348,304,19,302,UE2020,,o00407-2051600700162.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:15.000000
594894,2,NE,PB,20516,70,1406,134,160,165,11,3,177,132,24,6,380,339,7,323,UE2020,,o00407-2051600700134.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:44.000000
594895,2,NE,PB,20516,70,1392,397,185,130,9,5,207,102,17,3,364,329,12,326,UE2020,,o00407-2051600700397.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:13.000000
594896,2,NE,PB,20516,70,2119,610,161,151,12,4,202,100,16,10,391,328,22,319,UE2020,,o00407-2051600700610.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:03.000000
